"Region","Year","Month","Day","EVI"
"V","2021","08","12",0.178400857688668
"I","2021","08","13",0.295545445619419
"IIA","2021","08","13",0.233073246935921
"IIB","2021","08","13",0.220189733299497
"III","2021","08","13",0.222864812920336
"IV","2021","08","13",0.196802906412612
"V","2021","08","13",0.158322992811555
"I","2021","08","14",0.0750976427964927
"IIA","2021","08","14",0.167605989714816
"IIB","2021","08","14",0.109703635440851
"III","2021","08","14",0.114098538888725
"IV","2021","08","14",0.14517182777113
"V","2021","08","14",0.0779008515957133
"I","2021","08","15",0.137676027928428
"IIA","2021","08","15",0.134392217358654
"IIB","2021","08","15",0.133246415468456
"III","2021","08","15",0.160108667600935
"IV","2021","08","15",0.167389609996763
"V","2021","08","15",0.134134516209881
"I","2021","08","16",0.170579575126756
"IIA","2021","08","16",0.186992134704483
"IIB","2021","08","16",0.161265150865523
"III","2021","08","16",0.180752991150528
"IV","2021","08","16",0.187701330760065
"V","2021","08","16",0.171642042993632
"I","2021","08","17",0.189945973283472
"IIA","2021","08","17",0.173066352867858
"IIB","2021","08","17",0.172773880213726
"III","2021","08","17",0.176779469462387
"IV","2021","08","17",0.17667878676758
"V","2021","08","17",0.173223588734803
"I","2021","08","18",0.25475937555413
"IIA","2021","08","18",0.210592093227827
"IIB","2021","08","18",0.195501990604981
"III","2021","08","18",0.199740288230678
"IV","2021","08","18",0.206045325217757
"V","2021","08","18",0.189913564200453
"I","2021","08","19",0.222485446134977
"IIA","2021","08","19",0.18219364050184
"IIB","2021","08","19",0.170200024728424
"III","2021","08","19",0.172546695503204
"IV","2021","08","19",0.174715697146048
"V","2021","08","19",0.16651974702785
"I","2021","08","20",0.274276921981879
"IIA","2021","08","20",0.216561465501533
"IIB","2021","08","20",0.203791087087822
"III","2021","08","20",0.207758911741526
"IV","2021","08","20",0.204400657095554
"V","2021","08","20",0.171316919374346
"I","2021","08","21",0.219148651422293
"IIA","2021","08","21",0.173820025516543
"IIB","2021","08","21",0.166790946200721
"III","2021","08","21",0.172258257577974
"IV","2021","08","21",0.176084712670037
"V","2021","08","21",0.152821363354919
"I","2021","08","22",0.259433407158971
"IIA","2021","08","22",0.110398539230015
"IIB","2021","08","22",0.164485431019083
"III","2021","08","22",0.193732679132234
"IV","2021","08","22",0.190305021217907
"V","2021","08","22",0.210764062883565
"I","2021","08","23",0.187757891823133
"IIA","2021","08","23",0.162026074529434
"IIB","2021","08","23",0.172777578426562
"III","2021","08","23",0.172257592376537
"IV","2021","08","23",0.165809594687426
"V","2021","08","23",0.108779267291701
"I","2021","08","24",0.328432870040482
"IIA","2021","08","24",0.175763855243606
"IIB","2021","08","24",0.191086945218961
"III","2021","08","24",0.176313814824929
"IV","2021","08","24",0.175753996319555
"V","2021","08","24",0.154266886218907
"I","2021","08","25",0.241146321383591
"IIA","2021","08","25",0.199213865182292
"IIB","2021","08","25",0.185898156864964
"III","2021","08","25",0.191105443650637
"IV","2021","08","25",0.193781406220743
"V","2021","08","25",0.169209342491037
"I","2021","08","26",0.211267492820107
"IIA","2021","08","26",0.170427895416697
"IIB","2021","08","26",0.160600339646854
"III","2021","08","26",0.166202362443596
"IV","2021","08","26",0.168502742647431
"V","2021","08","26",0.162261374642126
"I","2021","08","27",0.263200423843887
"IIA","2021","08","27",0.205747995546437
"IIB","2021","08","27",0.195599880211407
"III","2021","08","27",0.199588422095457
"IV","2021","08","27",0.202902740463606
"V","2021","08","27",0.191141833691365
"I","2021","08","28",0.212725498159112
"IIA","2021","08","28",0.172855466439922
"IIB","2021","08","28",0.161282468093144
"III","2021","08","28",0.168685710262278
"IV","2021","08","28",0.168983372363504
"V","2021","08","28",0.158753896426211
"I","2021","08","29",0.134972579759888
"IIA","2021","08","29",0.21546198750246
"IIB","2021","08","29",0.175018679338873
"III","2021","08","29",0.166571920352196
"IV","2021","08","29",0.141464128114144
"V","2021","08","29",0.0954566055687518
"I","2021","08","30",0.164096075252515
"IIA","2021","08","30",0.156971348398349
"IIB","2021","08","30",0.158775549190199
"III","2021","08","30",0.166066701699263
"IV","2021","08","30",0.166375850003657
"V","2021","08","30",0.128012308465074
"I","2021","08","31",0.302170944948652
"IIA","2021","08","31",0.189646675794814
"IIB","2021","08","31",0.220837731181757
"III","2021","08","31",0.198363356114222
"IV","2021","08","31",0.181007104128466
"V","2021","08","31",0.199538174402995
"I","2021","09","01",0.23238128290749
"IIA","2021","09","01",0.189873202782561
"IIB","2021","09","01",0.178092097285062
"III","2021","09","01",0.185390623859098
"IV","2021","09","01",0.187852975730554
"V","2021","09","01",0.17075736323785
"I","2021","09","02",0.199135575265306
"IIA","2021","09","02",0.152895655348123
"IIB","2021","09","02",0.156613334110274
"III","2021","09","02",0.165720912820958
"IV","2021","09","02",0.160062672131331
"V","2021","09","02",0.158904970011367
"I","2021","09","03",0.254112721012895
"IIA","2021","09","03",0.19783107544843
"IIB","2021","09","03",0.191334290362212
"III","2021","09","03",0.196836024001312
"IV","2021","09","03",0.189318123512822
"V","2021","09","03",0.181902586564236
"I","2021","09","04",0.22121120789018
"IIA","2021","09","04",0.172252145451885
"IIB","2021","09","04",0.164231857738446
"III","2021","09","04",0.171063584549551
"IV","2021","09","04",0.169254818878236
"V","2021","09","04",0.159125092609487
"I","2021","09","05",0.274074542323504
"IIA","2021","09","05",0.207162453513556
"IIB","2021","09","05",0.202840494170904
"III","2021","09","05",0.205190187168537
"IV","2021","09","05",0.201434438049008
"V","2021","09","05",0.191255703243592
"I","2021","09","06",0.226964568192153
"IIA","2021","09","06",0.17505221033714
"IIB","2021","09","06",0.169056726946493
"III","2021","09","06",0.174878311413089
"IV","2021","09","06",0.17413254994109
"V","2021","09","06",0.161232630495476
"I","2021","09","07",0.298330501576222
"IIA","2021","09","07",0.212984923160698
"IIB","2021","09","07",0.216382870225681
"III","2021","09","07",0.212393346057358
"IV","2021","09","07",0.185310670958392
"V","2021","09","07",0.165999457660836
"I","2021","09","08",0.238990413819828
"IIA","2021","09","08",0.182895369721049
"IIB","2021","09","08",0.179802559802283
"III","2021","09","08",0.179750982806989
"IV","2021","09","08",0.16661499195984
"V","2021","09","08",0.12210401147455
"I","2021","09","09",0.271612335614259
"IIA","2021","09","09",0.159176290130104
"IIB","2021","09","09",0.169767746831458
"III","2021","09","09",0.167922507707531
"IV","2021","09","09",0.143139708382319
"V","2021","09","09",0.11550287855764
"I","2021","09","10",0.0895063825185744
"IIA","2021","09","10",0.169847522392952
"IIB","2021","09","10",0.101120238740909
"III","2021","09","10",0.132657327107744
"IV","2021","09","10",0.157516029709764
"V","2021","09","10",0.147410628459434
"I","2021","09","11",0.190475845335182
"IIA","2021","09","11",0.169732079613838
"IIB","2021","09","11",0.162469968386951
"III","2021","09","11",0.172892471965296
"IV","2021","09","11",0.165054922885367
"V","2021","09","11",0.146415102557265
"I","2021","09","12",0.277024965164783
"IIA","2021","09","12",0.185474480551561
"IIB","2021","09","12",0.197109616347375
"III","2021","09","12",0.200681349538314
"IV","2021","09","12",0.195912858056819
"V","2021","09","12",0.182159875832642
"I","2021","09","13",0.216613568256051
"IIA","2021","09","13",0.165673401120319
"IIB","2021","09","13",0.162986637757659
"III","2021","09","13",0.167900949870318
"IV","2021","09","13",0.163983315811411
"V","2021","09","13",0.154394180632864
"I","2021","09","14",0.299516511257279
"IIA","2021","09","14",0.205071924105864
"IIB","2021","09","14",0.206128734332955
"III","2021","09","14",0.208124186897259
"IV","2021","09","14",0.193891793680986
"V","2021","09","14",0.191440706576384
"I","2021","09","15",0.236018862847509
"IIA","2021","09","15",0.175512886970565
"IIB","2021","09","15",0.171625482319687
"III","2021","09","15",0.17900968558964
"IV","2021","09","15",0.177763867179763
"V","2021","09","15",0.160129383942742
"I","2021","09","16",0.297189837200664
"IIA","2021","09","16",0.17510903726598
"IIB","2021","09","16",0.216564065235403
"III","2021","09","16",0.188609960711729
"IV","2021","09","16",0.160324531491194
"V","2021","09","16",0.132633480065258
"I","2021","09","17",0.199836345652615
"IIA","2021","09","17",0.18715741228546
"IIB","2021","09","17",0.182415615542317
"III","2021","09","17",0.182154493662656
"IV","2021","09","17",0.172309506564621
"V","2021","09","17",0.121678296209989
"I","2021","09","18",0.209233513748023
"IIA","2021","09","18",0.119969469103194
"IIB","2021","09","18",0.128112458717153
"III","2021","09","18",0.134958887852718
"IV","2021","09","18",0.137155502684035
"V","2021","09","18",0.0849628255877085
"I","2021","09","19",0.223108016254766
"IIA","2021","09","19",0.185128845402183
"IIB","2021","09","19",0.184699786628723
"III","2021","09","19",0.197722631002801
"IV","2021","09","19",0.189337050522498
"V","2021","09","19",0.172742393233397
"I","2021","09","20",0.230087088239333
"IIA","2021","09","20",0.169677485795536
"IIB","2021","09","20",0.166760908929186
"III","2021","09","20",0.174773603770598
"IV","2021","09","20",0.168704756804128
"V","2021","09","20",0.15224420227447
"I","2021","09","21",0.290973160712132
"IIA","2021","09","21",0.203283050470399
"IIB","2021","09","21",0.205197800890038
"III","2021","09","21",0.209912991304902
"IV","2021","09","21",0.19232942487831
"V","2021","09","21",0.175133408218408
"I","2021","09","22",0.117221920311036
"IIA","2021","09","22",0.171175429781503
"IIB","2021","09","22",0.147880747790415
"III","2021","09","22",0.137372814820149
"IV","2021","09","22",0.141486078249032
"V","2021","09","22",0.0975828947238592
"I","2021","09","23",0.226775587457407
"IIA","2021","09","23",0.199128167476004
"IIB","2021","09","23",0.182920109417279
"III","2021","09","23",0.193423031864266
"IV","2021","09","23",0.177496833129921
"V","2021","09","23",0.180782017995195
"I","2021","09","24",0.242906498380198
"IIA","2021","09","24",0.182934734576976
"IIB","2021","09","24",0.1793414348217
"III","2021","09","24",0.189368832661123
"IV","2021","09","24",0.185037947039865
"V","2021","09","24",0.164072844974251
"I","2021","09","25",0.335583087054141
"IIA","2021","09","25",0.158585991045722
"IIB","2021","09","25",0.176399018969139
"III","2021","09","25",0.173733753608254
"IV","2021","09","25",0.165447478699164
"V","2021","09","25",0.136591199948726
"I","2021","09","26",0.263868883777612
"IIA","2021","09","26",0.191960698678844
"IIB","2021","09","26",0.191963373618803
"III","2021","09","26",0.198617629328784
"IV","2021","09","26",0.192034718324204
"V","2021","09","26",0.17288968394737
"I","2021","09","27",0.208528646341135
"IIA","2021","09","27",0.161041814572221
"IIB","2021","09","27",0.155645721587295
"III","2021","09","27",0.168467593940022
"IV","2021","09","27",0.161433702811775
"V","2021","09","27",0.144745024293495
"I","2021","09","28",0.284520284048705
"IIA","2021","09","28",0.19614119759196
"IIB","2021","09","28",0.202181137785322
"III","2021","09","28",0.208283508425111
"IV","2021","09","28",0.196556936076881
"V","2021","09","28",0.18068273618979
"I","2021","09","29",0.217473478780817
"IIA","2021","09","29",0.167645894953926
"IIB","2021","09","29",0.164345153361642
"III","2021","09","29",0.178418157539123
"IV","2021","09","29",0.172449150661364
"V","2021","09","29",0.152747890396884
"I","2021","09","30",0.269259725695687
"IIA","2021","09","30",0.195449269243824
"IIB","2021","09","30",0.211670351469444
"III","2021","09","30",0.21472933540833
"IV","2021","09","30",0.182333043016087
"V","2021","09","30",0.13941537870754
"I","2021","10","01",0.247825845392121
"IIA","2021","10","01",0.180437537811105
"IIB","2021","10","01",0.18115450775977
"III","2021","10","01",0.191426843298541
"IV","2021","10","01",0.185495452195776
"V","2021","10","01",0.15640043059234
"I","2021","10","02",0.319144535443143
"IIA","2021","10","02",0.184900182425866
"IIB","2021","10","02",0.232061883047914
"III","2021","10","02",0.185837977031261
"IV","2021","10","02",0.119076949102534
"V","2021","10","02",0.164625690341898
"I","2021","10","03",0.140601031016996
"IIA","2021","10","03",0.108352183961903
"IIB","2021","10","03",0.103607927996633
"III","2021","10","03",0.113208622101473
"IV","2021","10","03",0.141191588764079
"V","2021","10","03",0.111914037801882
"I","2021","10","04",0.145106959491336
"IIA","2021","10","04",0.00940490178210449
"IIB","2021","10","04",0.0434837669990009
"III","2021","10","04",0.0927372012166602
"IV","2021","10","04",0.124545293907985
"V","2021","10","04",0.063437980544436
"I","2021","10","05",0.170012962253208
"IIA","2021","10","05",0.179725832819284
"IIB","2021","10","05",0.177300900581431
"III","2021","10","05",0.184019746476204
"IV","2021","10","05",0.173946617500979
"V","2021","10","05",0.104963767997547
"I","2021","10","06",0.228249903316152
"IIA","2021","10","06",0.167650326228407
"IIB","2021","10","06",0.169784477694132
"III","2021","10","06",0.179016469945687
"IV","2021","10","06",0.163848943957131
"V","2021","10","06",0.115333993871219
"I","2021","10","07",0.191347617930604
"IIA","2021","10","07",0.200820793640713
"IIB","2021","10","07",0.20263684577017
"III","2021","10","07",0.207865135800526
"IV","2021","10","07",0.183491400446612
"V","2021","10","07",0.108623713436598
"I","2021","10","08",0.210887864990644
"IIA","2021","10","08",0.174013218699143
"IIB","2021","10","08",0.170968035209141
"III","2021","10","08",0.181242557455636
"IV","2021","10","08",0.165916473378465
"V","2021","10","08",0.13054482704652
"I","2021","10","09",0.310695205834622
"IIA","2021","10","09",0.208993674589475
"IIB","2021","10","09",0.216927466960485
"III","2021","10","09",0.223503969029881
"IV","2021","10","09",0.184885546230669
"V","2021","10","09",0.174617345742907
"I","2021","10","10",0.194608214903545
"IIA","2021","10","10",0.182661833989306
"IIB","2021","10","10",0.177695035363488
"III","2021","10","10",0.185118758985011
"IV","2021","10","10",0.165424745801519
"V","2021","10","10",0.0584452972577472
"I","2021","10","11",0.0734712461741245
"IIA","2021","10","11",0.119222518420578
"IIB","2021","10","11",0.150916799511213
"III","2021","10","11",0.13659675006325
"IV","2021","10","11",0.140902258651346
"V","2021","10","11",0.0891690388599939
"I","2021","10","12",0.252659390122138
"IIA","2021","10","12",0.191813840779311
"IIB","2021","10","12",0.197549007718802
"III","2021","10","12",0.205631210874782
"IV","2021","10","12",0.19578608689743
"V","2021","10","12",0.16571958372459
"I","2021","10","13",0.234993197041404
"IIA","2021","10","13",0.164612891548302
"IIB","2021","10","13",0.167983497688783
"III","2021","10","13",0.17673573195647
"IV","2021","10","13",0.166046478743146
"V","2021","10","13",0.135352202582011
"I","2021","10","14",0.29601733851134
"IIA","2021","10","14",0.190311514087725
"IIB","2021","10","14",0.190577826761904
"III","2021","10","14",0.207306279035263
"IV","2021","10","14",0.195417991811733
"V","2021","10","14",0.172410446494608
"I","2021","10","15",0.201764017569682
"IIA","2021","10","15",0.168481392541633
"IIB","2021","10","15",0.168645859386364
